"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile","FlowNum","Q1","Q2","Q3","Q4","Qup1","Qup2","Qup3","Qup4","N1","N2","N3","N4","Delta1","Delta2","Delta3","Delta4","Prob","uncertainty","CPP","CPnot","lr"
8,2,4,"green_flower",2,1,0.884057971014493,0.433,153,5,30,1,2,1,"musicstand.jpg",2,0.15401036093528,0.81797130155373,0.00415684415609326,0.0238614933548963,0.145890282581114,0.827568625299447,0.00393767773086997,0.0226034143885689,19.6616197157195,17.700192517302,26.8021165423598,19.6016104479587,-0.15401036093528,0.18202869844627,-0.00415684415609326,-0.0238614933548963,0.927225832924872,0.867884735001547,0.0068659046961449,0.993134095303855,0.0530887365025814
8,1,3,"red_flower",3,1,0.884892086330935,0.633,154,5,31,1,2,1,"skihelmet01.jpg",3,0.00423700246028646,0.0245778605397622,0.811681864630537,0.159503272369414,0.00400204134771472,0.0232149060663619,0.822124964208264,0.15065808837766,27.8124801269249,19.643019749021,16.7782992243535,19.7250648256404,-0.00423700246028646,-0.0245778605397622,0.188318135369463,-0.159503272369414,0.92411910971963,0.869781461559082,0.00688882763250875,0.993111172367491,0.0558392280961343
8,1,5,"red_flower",3,1,0.885714285714286,1.863,155,5,32,1,2,1,"butterfly2.jpg",3,0.00400204134771472,0.0232149060663619,0.822124964208264,0.15065808837766,0.00379183119747609,0.021995526137973,0.831467980621334,0.142744662043217,27.8124801269249,19.643019749021,17.771447706492,19.7250648256404,-0.00400204134771472,-0.0232149060663619,0.177875035791736,-0.15065808837766,0.929186284356865,0.866497759441495,0.00685151786153515,0.993148482138465,0.0528880954698205
8,2,2,"green_flower",2,1,0.886524822695035,0.806,156,5,33,1,2,1,"frisbee.jpg",2,0.145890282581114,0.827568625299447,0.00393767773086997,0.0226034143885689,0.138585616966653,0.836202192329034,0.00374051984884636,0.0214716708554668,19.6616197157195,18.6933593837519,26.8021165423598,19.6016104479587,-0.145890282581114,0.172431374700553,-0.00393767773086997,-0.0226034143885689,0.931703474763372,0.864823701419771,0.0068331335500621,0.993166866449938,0.0504140690796638
8,1,3,"red_flower",3,1,0.887323943661972,0.537,157,5,34,1,2,1,"shovel01.jpg",3,0.00379183119747609,0.021995526137973,0.831467980621334,0.142744662043217,0.00360265522993549,0.020898160585022,0.839876110141643,0.135623074043399,27.8124801269249,19.643019749021,18.7646271438802,19.7250648256404,-0.00379183119747609,-0.021995526137973,0.168532019378666,-0.142744662043217,0.933432506586364,0.863499394237762,0.00682056261179032,0.99317943738821,0.0502330154135399
8,1,4,"red_flower",3,1,0.888111888111888,0.606,158,5,35,1,2,1,"callbell.jpg",3,0.00360265522993549,0.020898160585022,0.839876110141643,0.135623074043399,0.00343150527862548,0.0199053597372263,0.847483053966051,0.129180081018097,27.8124801269249,19.643019749021,19.7578326242084,19.7250648256404,-0.00360265522993549,-0.020898160585022,0.160123889858357,-0.135623074043399,0.937034861108764,0.86075235607518,0.00679451967181033,0.99320548032819,0.0478316067727183
8,2,3,"green_flower",2,1,0.888888888888889,0.568,159,5,36,1,2,1,"shelves.jpg",2,0.138585616966653,0.836202192329034,0.00374051984884636,0.0214716708554668,0.131979356986703,0.84401029626727,0.00356221240884999,0.0204481343371767,19.6616197157195,19.6865537574979,26.8021165423598,19.6016104479587,-0.138585616966653,0.163797807670966,-0.00374051984884636,-0.0214716708554668,0.935495186372156,0.862018743901236,0.00680562625407533,0.993194373745925,0.0479958017123969
9,1,4,"blue_flower",1,1,1,0.91207,1,0,1,0,0,1,"tennisracket.jpg",1,0.25,0.25,0.25,0.25,0.4282421875,0.1905859375,0.1905859375,0.1905859375,2.975,2,2,2,0.75,-0.25,-0.25,-0.25,0.25,0.986076478548524,0.025,0.975,0.24375
9,1,4,"blue_flower",1,1,1,0.46153,2,0,2,0,0,1,"foosballtable.jpg",1,0.4282421875,0.1905859375,0.1905859375,0.1905859375,0.540229858485977,0.153256713838008,0.153256713838008,0.153256713838008,3.962132828275,2,2,2,0.5717578125,-0.1905859375,-0.1905859375,-0.1905859375,0.491776644896244,0.963913903463097,0.0128671717250001,0.987132828275,0.198418658949749
9,1,2,"blue_flower",1,1,1,0.73336,3,0,3,0,0,1,"toolbox02.jpg",1,0.540229858485977,0.153256713838008,0.153256713838008,0.153256713838008,0.615855144873905,0.128048285042032,0.128048285042032,0.128048285042032,4.95242639536736,2,2,2,0.459770141514023,-0.153256713838008,-0.153256713838008,-0.153256713838008,0.654002942882743,0.943851338062834,0.00970643290763851,0.990293567092361,0.166097199712821
9,1,3,"blue_flower",1,1,1,0.542495,4,0,4,0,0,1,"skunk.jpg",1,0.615855144873905,0.128048285042032,0.128048285042032,0.128048285042032,0.670173708002954,0.109942097332349,0.109942097332349,0.109942097332349,5.94393120658982,2,2,2,0.384144855126095,-0.128048285042032,-0.128048285042032,-0.128048285042032,0.748164665715507,0.9272439307122,0.00849518877754063,0.991504811222459,0.14261277356106
9,1,2,"blue_flower",1,1,1,0.665135,5,0,5,0,0,1,"birdfeeder.jpg",1,0.670173708002954,0.109942097332349,0.109942097332349,0.109942097332349,0.711039028602113,0.0963203237992958,0.0963203237992958,0.0963203237992958,6.93602459716337,2,2,2,0.329826291997046,-0.109942097332349,-0.109942097332349,-0.109942097332349,0.804336305675892,0.913684439746201,0.00790660942645516,0.992093390573545,0.124886956441738
9,2,3,"green_flower",3,0,0.833333333333333,0.46994,6,0,6,0,1,1,"toucan.jpg",2,0.25,0.25,0.25,0.25,0.188554833381212,0.188554833381212,0.434335499856363,0.188554833381212,2,2,2.99152542372881,2,-0.25,-0.25,0.75,-0.25,0.25,0.985122644327995,0.00847457627118642,0.991525423728814,0.247881355932203
9,2,3,"red_flower",3,1,0.857142857142857,0.555155,7,0,7,0,1,1,"shelf.jpg",3,0.188554833381212,0.188554833381212,0.434335499856363,0.188554833381212,0.151728472219723,0.151728472219723,0.544814583340832,0.151728472219723,2,2,3.9788892521198,2,-0.188554833381212,-0.188554833381212,0.565664500143637,-0.188554833381212,0.500883931149368,0.962807541223721,0.0126361716090094,0.987363828390991,0.197808033531642
9,2,5,"red_flower",3,1,0.875,0.67419,8,0,8,0,1,1,"marble.jpg",3,0.151728472219723,0.151728472219723,0.544814583340832,0.151728472219723,0.126836840175448,0.126836840175448,0.619489479473657,0.126836840175448,2,2,4.96927275670766,2,-0.151728472219723,-0.151728472219723,0.455185416659168,-0.151728472219723,0.660179403910177,0.942794389390175,0.00961649541214749,0.990383504587853,0.165646738520322
9,1,2,"blue_flower",1,1,0.888888888888889,0.452835,9,0,9,1,1,1,"firehydrant.jpg",1,0.711039028602113,0.0963203237992958,0.0963203237992958,0.0963203237992958,0.742887697314343,0.0857041008952189,0.0857041008952189,0.0857041008952189,7.92845080641044,2,2,2,0.288960971397887,-0.0963203237992958,-0.0963203237992958,-0.0963203237992958,0.839963325772749,0.902549419734143,0.00757379075292353,0.992426209247076,0.111059028369518
9,2,5,"red_flower",3,1,0.9,1.06345,10,0,10,1,1,1,"shed02.jpg",3,0.126836840175448,0.126836840175448,0.619489479473657,0.126836840175448,0.10894365943067,0.10894365943067,0.673169021707991,0.10894365943067,2,2,5.96082316640585,2,-0.126836840175448,-0.126836840175448,0.380510520526343,-0.126836840175448,0.752236752651172,0.926279657667583,0.00844959030180181,0.991550409698198,0.142274587939447
9,2,4,"red_flower",3,1,0.909090909090909,0.61658,11,0,11,1,2,1,"flipflop01b.jpg",3,0.10894365943067,0.10894365943067,0.673169021707991,0.10894365943067,0.0954734934854133,0.0954734934854133,0.71357951954376,0.0954734934854133,2,2,6.95294379999443,2,-0.10894365943067,-0.10894365943067,0.326830978292009,-0.10894365943067,0.807139472786571,0.912813724550137,0.00787936641142384,0.992120633588576,0.124625382683447
9,1,5,"blue_flower",1,1,0.916666666666667,2.087355,12,0,12,1,2,1,"motorcycle.jpg",1,0.742887697314343,0.0857041008952189,0.0857041008952189,0.0857041008952189,0.768404155168379,0.0771986149438737,0.0771986149438737,0.0771986149438737,8.92108563301022,2,2,2,0.257112302685657,-0.0857041008952189,-0.0857041008952189,-0.0857041008952189,0.863936721443508,0.893302777548306,0.00736517340022691,0.992634826599773,0.0999788230766944
9,2,2,"blue_flower",3,0,0.846153846153846,0.99746,13,0,13,1,2,1,"wheat.jpg",1,0.0954734934854133,0.0954734934854133,0.71357951954376,0.0954734934854133,0.0849524378141683,0.0849524378141683,0.745142686557495,0.0849524378141683,2,2,7.94622263465866,2,-0.0954734934854133,-0.0954734934854133,0.28642048045624,-0.0954734934854133,0.0526684437907966,0.901743510237592,0.00672116533577427,0.993278834664226,0.110944383976234
9,2,2,"yellow_flower",3,0,0.785714285714286,0.46685,14,0,14,1,2,1,"corn02.jpg",4,0.0849524378141683,0.0849524378141683,0.745142686557495,0.0849524378141683,0.0765247595095067,0.0765247595095067,0.77042572147148,0.0765247595095067,2,2,8.93955626664444,2,-0.0849524378141683,-0.0849524378141683,0.254857313442505,-0.0849524378141683,0.0448287180695255,0.892558584996598,0.00666636801421716,0.993333631985783,0.0998704401130543
9,1,4,"blue_flower",1,1,0.8,0.92071,15,0,15,1,2,1,"tire.jpg",1,0.768404155168379,0.0771986149438737,0.0771986149438737,0.0771986149438737,0.789305158750555,0.0702316137498151,0.0702316137498151,0.0702316137498151,9.91386123237518,2,2,2,0.231595844831621,-0.0771986149438737,-0.0771986149438737,-0.0771986149438737,0.880896073082307,0.885530413820407,0.00722440063503471,0.992775599364965,0.090904478980019
9,1,3,"blue_flower",1,1,1,0.574545,16,2,1,0,0,1,"vacuumcleaner01.jpg",1,0.789305158750555,0.0702316137498151,0.0702316137498151,0.0702316137498151,0.806738930537762,0.0644203564874128,0.0644203564874128,0.0644203564874128,10.9067371932374,2,2,2,0.210694841249445,-0.0702316137498151,-0.0702316137498151,-0.0702316137498151,0.893396199774341,0.878920588498877,0.00712403913774684,0.992875960862253,0.0833378819424364
9,1,2,"yellow_flower",1,0,0.5,1.339725,17,2,2,0,0,1,"eyepatch.jpg",4,0.806738930537762,0.0644203564874128,0.0644203564874128,0.0644203564874128,0.82151615314097,0.0594946156196768,0.0594946156196768,0.0594946156196768,11.9001561704953,2,2,2,0.193261069462238,-0.0644203564874128,-0.0644203564874128,-0.0644203564874128,0.0323585532853881,0.873233400651897,0.0065810227421107,0.993418977257889,0.0769690249661547
9,2,2,"red_flower",3,1,0.666666666666667,2.2168,18,2,3,0,0,1,"dolphin01.jpg",3,0.0765247595095067,0.0765247595095067,0.77042572147148,0.0765247595095067,0.0696300902893303,0.0696300902893303,0.791109729132009,0.0696300902893303,2,2,9.93234212915292,2,-0.0765247595095067,-0.0765247595095067,0.22957427852852,-0.0765247595095067,0.882158393381889,0.884851435811096,0.00721413749152178,0.992785862508478,0.0907519316423793
9,1,4,"blue_flower",1,1,0.75,1.848905,19,2,4,0,0,1,"monarchbutterfly.jpg",1,0.82151615314097,0.0594946156196768,0.0594946156196768,0.0594946156196768,0.834177642523356,0.0552741191588812,0.0552741191588812,0.0552741191588812,12.8931642418464,2,2,2,0.17848384685903,-0.0594946156196768,-0.0594946156196768,-0.0594946156196768,0.910397785000338,0.868302271980288,0.00699192864887355,0.993008071351126,0.0714386269600985
9,1,4,"red_flower",1,0,0.6,0.937255,20,2,5,0,0,1,"gps.jpg",3,0.834177642523356,0.0552741191588812,0.0552741191588812,0.0552741191588812,0.845166369743513,0.0516112100854955,0.0516112100854955,0.0516112100854955,13.8866133935544,2,2,2,0.165822357476644,-0.0552741191588812,-0.0552741191588812,-0.0552741191588812,0.0278718863472718,0.863981307810464,0.00655084829207442,0.993449151707926,0.0667050423654469
9,1,4,"blue_flower",1,1,0.666666666666667,0.43689,21,2,6,0,0,1,"trombone.jpg",1,0.845166369743513,0.0516112100854955,0.0516112100854955,0.0516112100854955,0.854778314907902,0.0484072283640325,0.0484072283640325,0.0484072283640325,14.8797035050523,2,2,2,0.154833630256487,-0.0516112100854955,-0.0516112100854955,-0.0516112100854955,0.921282919589923,0.86017170680432,0.00690988850203111,0.993090111497969,0.0625111272551576
9,2,5,"red_flower",3,1,0.714285714285714,0.79543,22,2,7,0,0,1,"skihelmet01.jpg",3,0.0696300902893303,0.0696300902893303,0.791109729132009,0.0696300902893303,0.0638774352518181,0.0638774352518181,0.808367694244546,0.0638774352518181,2,2,10.9252261821193,2,-0.0696300902893303,-0.0696300902893303,0.208890270867991,-0.0696300902893303,0.894419440607009,0.878297451953893,0.0071159470335862,0.992884052966414,0.0832094858008316
9,2,4,"red_flower",3,1,0.75,0.70595,23,2,8,0,0,1,"winniethepooh.jpg",3,0.0638774352518181,0.0638774352518181,0.808367694244546,0.0638774352518181,0.0590047274296996,0.0590047274296996,0.822985817710901,0.0590047274296996,2,2,11.9181833748964,2,-0.0638774352518181,-0.0638774352518181,0.191632305755454,-0.0638774352518181,0.903774589960086,0.872663722567437,0.00704280722297168,0.992957192777028,0.0768231966532762
9,1,5,"blue_flower",1,1,0.777777777777778,0.98937,24,2,9,0,0,1,"hulahoop.jpg",1,0.854778314907902,0.0484072283640325,0.0484072283640325,0.0484072283640325,0.863263676609983,0.045578774463339,0.045578774463339,0.045578774463339,15.8728237857909,2,2,2,0.145221685092098,-0.0484072283640325,-0.0484072283640325,-0.0484072283640325,0.925351079580385,0.856786324020964,0.00687971926141484,0.993120280738585,0.0588351732861498
9,1,5,"red_flower",1,0,0.7,0.901775,25,2,10,0,0,1,"snowman.jpg",3,0.863263676609983,0.045578774463339,0.045578774463339,0.045578774463339,0.870814704866148,0.0430617650446175,0.0430617650446175,0.0430617650446175,16.8663004841322,2,2,2,0.136736323390017,-0.045578774463339,-0.045578774463339,-0.045578774463339,0.0237397092473562,0.85375680957266,0.00652330165869286,0.993476698341307,0.0555858833639445
9,2,2,"red_flower",3,1,0.727272727272727,0.8802,26,2,11,0,0,1,"tricycle.jpg",3,0.0590047274296996,0.0590047274296996,0.822985817710901,0.0590047274296996,0.0548243588757251,0.0548243588757251,0.835526923372825,0.0548243588757251,2,2,12.9111968889343,2,-0.0590047274296996,-0.0590047274296996,0.177014182289099,-0.0590047274296996,0.911112006582664,0.867773737331696,0.00698648596203699,0.993013514037963,0.071346488783085
9,2,3,"red_flower",3,1,0.75,1.209235,27,2,12,0,0,1,"whiteout.jpg",3,0.0548243588757251,0.0548243588757251,0.835526923372825,0.0548243588757251,0.0511985046214294,0.0511985046214294,0.846404486135712,0.0511985046214294,2,2,13.9042549544942,2,-0.0548243588757251,-0.0548243588757251,0.164473076627175,-0.0548243588757251,0.917000424799538,0.863492135843235,0.00694193444011071,0.993058065559889,0.066598145873645
9,1,3,"blue_flower",1,1,0.769230769230769,0.662145,28,2,13,0,1,1,"key07.jpg",1,0.870814704866148,0.0430617650446175,0.0430617650446175,0.0430617650446175,0.877568856730144,0.0408103810899521,0.0408103810899521,0.0408103810899521,17.8594673985687,2,2,2,0.129185295133852,-0.0430617650446175,-0.0430617650446175,-0.0430617650446175,0.931710062834707,0.851033998953168,0.00683308556349749,0.993166914436503,0.0526423776230968
9,1,4,"blue_flower",1,1,0.785714285714286,0.484475,29,2,14,0,1,1,"file.jpg",1,0.877568856730144,0.0408103810899521,0.0408103810899521,0.0408103810899521,0.883649994413489,0.0387833351955038,0.0387833351955038,0.0387833351955038,18.8526526558204,2,2,2,0.122431143269856,-0.0408103810899521,-0.0408103810899521,-0.0408103810899521,0.934235142390178,0.848572336215387,0.00681474274836313,0.993185257251637,0.0500106693356346
9,1,5,"blue_flower",1,1,0.8,0.866735,30,2,15,0,1,1,"butterfly5.jpg",1,0.883649994413489,0.0387833351955038,0.0387833351955038,0.0387833351955038,0.889154008383987,0.0369486638720044,0.0369486638720044,0.0369486638720044,19.8458538067694,2,2,2,0.116350005586511,-0.0387833351955038,-0.0387833351955038,-0.0387833351955038,0.936434093003668,0.84633624070593,0.00679884905100303,0.993201150948997,0.047629487113323
9,2,3,"red_flower",3,1,0.8125,0.87876,31,2,16,0,1,1,"lionstatue.jpg",3,0.0511985046214294,0.0511985046214294,0.846404486135712,0.0511985046214294,0.0480236433952767,0.0480236433952767,0.85592906981417,0.0480236433952767,2,2,14.8973490499648,2,-0.0511985046214294,-0.0511985046214294,0.153595513864288,-0.0511985046214294,0.921818099907196,0.859713798458373,0.00690590452944972,0.99309409547055,0.0624420382037401
9,2,2,"red_flower",3,1,0.823529411764706,0.872305,32,2,17,0,1,1,"bleachers.jpg",3,0.0480236433952767,0.0480236433952767,0.85592906981417,0.0480236433952767,0.0452205130666282,0.0452205130666282,0.864338460800115,0.0452205130666282,2,2,15.8904728278851,2,-0.0480236433952767,-0.0480236433952767,0.14407093018583,-0.0480236433952767,0.925824964613915,0.856356071628271,0.0068762220796742,0.993123777920326,0.0587739399229844
9,2,5,"red_flower",3,1,0.833333333333333,1.047115,33,2,18,0,1,1,"ipad02.jpg",3,0.0452205130666282,0.0452205130666282,0.864338460800115,0.0452205130666282,0.042727398985642,0.042727398985642,0.871817803043074,0.042727398985642,2,2,16.8836214454264,2,-0.0452205130666282,-0.0452205130666282,0.135661539199885,-0.0452205130666282,0.929204774405882,0.853353195190372,0.00685138245872852,0.993148617541271,0.0555127093115893
9,2,3,"red_flower",3,1,0.842105263157895,0.99298,34,2,19,1,1,1,"beerbottle.jpg",3,0.042727398985642,0.042727398985642,0.871817803043074,0.042727398985642,0.0404955331677387,0.0404955331677387,0.878513400496784,0.0404955331677387,2,2,17.8767911310746,2,-0.042727398985642,-0.042727398985642,0.128182196956926,-0.042727398985642,0.932090679289678,0.850652268661276,0.00683031435176529,0.993169685648235,0.0525942382671933
9,2,3,"red_flower",3,1,0.85,0.64114,35,2,20,1,1,1,"pumpkin.jpg",3,0.0404955331677387,0.0404955331677387,0.878513400496784,0.0404955331677387,0.0384858686348244,0.0384858686348244,0.884542394095527,0.0384858686348244,2,2,18.8699788950241,2,-0.0404955331677387,-0.0404955331677387,0.121486599503216,-0.0404955331677387,0.934581271586544,0.848210297978358,0.00681223605052284,0.993187763949477,0.0499672083587359
9,2,4,"red_flower",3,1,0.857142857142857,1.036165,36,2,21,1,1,1,"rollerblade.jpg",3,0.0384858686348244,0.0384858686348244,0.884542394095527,0.0384858686348244,0.0366667722567613,0.0366667722567613,0.889999683229716,0.0366667722567613,2,2,19.8631823301519,2,-0.0384858686348244,-0.0384858686348244,0.115457605904473,-0.0384858686348244,0.936750962644197,0.845992007452579,0.00679656487221014,0.99320343512779,0.0475900546006108
9,2,3,"red_flower",3,1,0.863636363636364,0.49499,37,2,22,1,1,1,"bowlingpin.jpg",3,0.0366667722567613,0.0366667722567613,0.889999683229716,0.0366667722567613,0.0350123448451875,0.0350123448451875,0.894962965464438,0.0350123448451875,2,2,20.856399471869,2,-0.0366667722567613,-0.0366667722567613,0.110000316770284,-0.0366667722567613,0.938656873536277,0.843968199489552,0.00678285828290215,0.993217141717098,0.0454287544566344
9,1,3,"blue_flower",1,1,0.869565217391304,0.984935,38,2,23,1,1,1,"blender.jpg",1,0.889154008383987,0.0369486638720044,0.0369486638720044,0.0369486638720044,0.894159394107321,0.0352802019642263,0.0352802019642263,0.0352802019642263,20.8390688536278,2,2,2,0.110845991616013,-0.0369486638720044,-0.0369486638720044,-0.0369486638720044,0.93836508345182,0.844296262314853,0.00678495314155025,0.99321504685845,0.0454646934674021
9,2,5,"red_flower",3,1,0.875,0.937035,39,2,24,1,1,1,"christmaslights.jpg",3,0.0350123448451875,0.0350123448451875,0.894962965464438,0.0350123448451875,0.0335011781986981,0.0335011781986981,0.899496465403906,0.0335011781986981,2,2,21.8496286972881,2,-0.0350123448451875,-0.0350123448451875,0.105037034535562,-0.0350123448451875,0.94034352098163,0.842114510911681,0.00677077458081587,0.993229225419184,0.0434551919098904
9,1,4,"blue_flower",1,1,0.88,0.4131,40,2,25,1,2,1,"granolabar01.jpg",1,0.894159394107321,0.0352802019642263,0.0352802019642263,0.0352802019642263,0.898731025580256,0.0337563248065812,0.0337563248065812,0.0337563248065812,21.8322961468842,2,2,2,0.105840605892679,-0.0352802019642263,-0.0352802019642263,-0.0352802019642263,0.940073424763875,0.842427827357976,0.00677270674366448,0.993227293256336,0.0434880817436902
9,2,5,"red_flower",3,1,0.884615384615385,0.63421,41,2,26,1,2,1,"shower.jpg",3,0.0335011781986981,0.0335011781986981,0.899496465403906,0.0335011781986981,0.0321154220282063,0.0321154220282063,0.903653733915381,0.0321154220282063,2,2,22.8428686512819,2,-0.0335011781986981,-0.0335011781986981,0.100503534596094,-0.0335011781986981,0.941846072665445,0.840410459739161,0.00676004600623625,0.993239953993764,0.0416459294440379
9,1,3,"blue_flower",1,1,0.888888888888889,1.267905,42,2,27,1,2,1,"sandcastle.jpg",1,0.898731025580256,0.0337563248065812,0.0337563248065812,0.0337563248065812,0.902922987422797,0.0323590041924009,0.0323590041924009,0.0323590041924009,22.8255343097844,2,2,2,0.101268974419744,-0.0337563248065812,-0.0337563248065812,-0.0337563248065812,0.941594895986298,0.840710277214753,0.00676183709977873,0.993238162900221,0.0416761421886778
9,2,3,"red_flower",3,1,0.892857142857143,0.572675,43,2,28,1,2,1,"cookingpot.jpg",3,0.0321154220282063,0.0321154220282063,0.903653733915381,0.0321154220282063,0.0308400742336086,0.0308400742336086,0.907479777299174,0.0308400742336086,2,2,23.8361181913273,2,-0.0321154220282063,-0.0321154220282063,0.0963462660846188,-0.0321154220282063,0.943192652630535,0.838838707090286,0.0067504599546051,0.993249540045395,0.0399812740624921
9,1,4,"blue_flower",1,1,0.896551724137931,0.671515,44,2,29,1,2,1,"baseballglove.jpg",1,0.902922987422797,0.0323590041924009,0.0323590041924009,0.0323590041924009,0.906780728588075,0.0310730904706418,0.0310730904706418,0.0310730904706418,23.8187821820362,2,2,2,0.0970770125772028,-0.0323590041924009,-0.0323590041924009,-0.0323590041924009,0.94295809817725,0.839126123845806,0.00675212774818224,0.993247872251818,0.0400091236650787
9,2,4,"red_flower",3,1,0.9,0.53728,45,2,30,1,2,1,"candycane01a.jpg",3,0.0308400742336086,0.0308400742336086,0.907479777299174,0.0308400742336086,0.0296624345538088,0.0296624345538088,0.911012696338574,0.0296624345538088,2,2,24.8293763457293,2,-0.0308400742336086,-0.0308400742336086,0.0925202227008257,-0.0308400742336086,0.944406002597717,0.837384480129972,0.00674184559795443,0.993258154402046,0.038444558390953
9,1,3,"blue_flower",1,1,0.903225806451613,0.598205,46,2,31,1,2,1,"windturbine.jpg",1,0.906780728588075,0.0310730904706418,0.0310730904706418,0.0310730904706418,0.910342719978614,0.0298857600071286,0.0298857600071286,0.0298857600071286,24.8120387771929,2,2,2,0.0932192714119254,-0.0310730904706418,-0.0310730904706418,-0.0310730904706418,0.944186149888213,0.837660467709459,0.00674340484329972,0.9932565951567,0.0384703115799076
9,1,5,"yellow_flower",1,0,0.875,0.927905,47,2,32,1,2,1,"desktopcomputer.jpg",4,0.910342719978614,0.0298857600071286,0.0298857600071286,0.0298857600071286,0.913643395761113,0.0287855347462958,0.0287855347462958,0.0287855347462958,25.8055518205142,2,2,2,0.0896572800213856,-0.0298857600071286,-0.0298857600071286,-0.0298857600071286,0.0182340240497293,0.836299857197362,0.0064869566787128,0.993513043321287,0.0370547369253545
9,1,4,"blue_flower",1,1,0.878787878787879,0.824115,48,2,33,1,2,1,"butterfly5.jpg",1,0.913643395761113,0.0287855347462958,0.0287855347462958,0.0287855347462958,0.916707475729145,0.0277641747569518,0.0277641747569518,0.0277641747569518,26.7988234447918,2,2,2,0.0863566042388872,-0.0287855347462958,-0.0287855347462958,-0.0287855347462958,0.946309489747767,0.835034683038909,0.00672837572235352,0.993271624277646,0.0357220612160208
9,2,5,"red_flower",3,1,0.882352941176471,2.087495,49,2,34,1,2,1,"scalpel.jpg",3,0.0296624345538088,0.0296624345538088,0.911012696338574,0.0296624345538088,0.028571679337558,0.028571679337558,0.914284961987326,0.028571679337558,2,2,25.822642281537,2,-0.0296624345538088,-0.0296624345538088,0.0889873036614263,-0.0296624345538088,0.945504698232961,0.836035116832419,0.00673406419238265,0.993265935807617,0.0370215812327566
9,2,4,"red_flower",3,1,0.885714285714286,0.566505,50,2,35,1,2,1,"footballhelmet.jpg",3,0.028571679337558,0.028571679337558,0.914284961987326,0.028571679337558,0.0275585272253746,0.0275585272253746,0.917324418323876,0.0275585272253746,2,2,26.8159152795913,2,-0.028571679337558,-0.028571679337558,0.0857150380126739,-0.028571679337558,0.946504052520336,0.834779703784992,0.00672700194569464,0.993272998054305,0.0357001677987083
9,1,5,"blue_flower",1,1,0.888888888888889,0.61495,51,2,36,1,2,1,"seaturtle.jpg",1,0.916707475729145,0.0277641747569518,0.0277641747569518,0.0277641747569518,0.919560943898888,0.0268130187003706,0.0268130187003706,0.0268130187003706,27.7921015829167,2,2,2,0.0832925242708554,-0.0277641747569518,-0.0277641747569518,-0.0277641747569518,0.947232726636758,0.833854690912418,0.00672186187515877,0.993278138124841,0.034490233256542
9,1,5,"blue_flower",2,0,0.864864864864865,0.61388,52,3,1,0,0,1,"callbell.jpg",1,0.919560943898888,0.0268130187003706,0.0268130187003706,0.0268130187003706,0.737421523480909,0.219574264062405,0.0215021062283431,0.0215021062283431,27.7921015829167,2.89010596635246,2,2,-0.919560943898888,0.973186981299629,-0.0268130187003706,-0.0268130187003706,0.94807900586379,0.897416864024534,0.109894033647539,0.890105966352461,0.222526491588115
9,1,5,"blue_flower",2,0,0.842105263157895,0.651425,53,3,2,0,0,1,"polarbear.jpg",1,0.737421523480909,0.219574264062405,0.0215021062283431,0.0215021062283431,0.598607159046505,0.366483866064596,0.0174544874444499,0.0174544874444499,27.7921015829167,3.84954732326386,2,2,-0.737421523480909,0.780425735937595,-0.0215021062283431,-0.0215021062283431,0.848361171872271,0.92499799499888,0.0405586430886018,0.959441356911398,0.196200524797021
9,2,4,"red_flower",4,0,0.82051282051282,0.54315,54,3,3,0,0,1,"shovel01.jpg",3,0.0275585272253746,0.0275585272253746,0.917324418323876,0.0275585272253746,0.0220848099644607,0.0220848099644607,0.735124024907571,0.220706355163507,2,2,26.8159152795913,2.8913395429331,-0.0275585272253746,-0.0275585272253746,-0.917324418323876,0.972441472774625,0.947416795649184,0.898178286542133,0.1086604570669,0.8913395429331,0.222834885733275
9,1,4,"green_flower",2,1,0.825,0.590445,55,3,4,0,0,1,"greywolf.jpg",2,0.598607159046505,0.366483866064596,0.0174544874444499,0.0174544874444499,0.501629131778959,0.469117361141866,0.0146267535395879,0.0146267535395879,27.7921015829167,4.82302690956349,2,2,-0.598607159046505,0.633516133935404,-0.0174544874444499,-0.0174544874444499,0.235300015634519,0.931060908389053,0.0265204137003699,0.97347958629963,0.166419644547206
9,2,3,"yellow_flower",4,1,0.829268292682927,1.08848,56,3,5,0,0,1,"giraffe.jpg",4,0.0220848099644607,0.0220848099644607,0.735124024907571,0.220706355163507,0.0181853396169531,0.0181853396169531,0.605324658669852,0.358304662096242,2,2,26.8159152795913,3.82066938568614,-0.0220848099644607,-0.0220848099644607,-0.735124024907571,0.779293644836493,0.0842964387489916,0.924367742494889,0.0706701572469631,0.929329842753037,0.1899949563092
9,1,2,"green_flower",2,1,0.833333333333333,0.78002,57,3,6,0,0,1,"ironingboard01.jpg",2,0.501629131778959,0.469117361141866,0.0146267535395879,0.0146267535395879,0.430335874684418,0.544568227252685,0.0125479490314482,0.0125479490314482,27.7921015829167,5.80776649231232,2,2,-0.501629131778959,0.530882638858134,-0.0146267535395879,-0.0146267535395879,0.413647485442523,0.928201043737479,0.015260417251167,0.984739582748833,0.144325912208931
